"Start Time","Request Type","Latency","Response Code"
"1696199419685","GET","35","200"
"1696199419680","GET","40","200"
"1696199419682","GET","38","200"
"1696199419676","GET","44","200"
"1696199419680","GET","40","200"
"1696199419674","GET","46","200"
"1696199419676","GET","45","200"
"1696199419679","GET","42","200"
"1696199419720","GET","16","200"
"1696199419720","GET","16","200"
"1696199419720","GET","16","200"
"1696199419720","GET","16","200"
"1696199419720","GET","16","200"
"1696199419721","GET","15","200"
"1696199419720","GET","17","200"
"1696199419721","GET","16","200"
"1696199419720","GET","17","200"
"1696199419720","GET","17","200"
"1696199419736","GET","16","200"
"1696199419736","GET","16","200"
"1696199419736","GET","16","200"
"1696199419736","GET","16","200"
"1696199419736","GET","16","200"
"1696199419737","GET","18","200"
"1696199419737","GET","18","200"
"1696199419737","GET","18","200"
"1696199419737","GET","18","200"
"1696199419736","GET","19","200"
"1696199419752","GET","13","200"
"1696199419752","GET","13","200"
"1696199419752","GET","14","200"
"1696199419752","GET","14","200"
"1696199419752","GET","15","200"
"1696199419755","GET","18","200"
"1696199419755","GET","18","200"
"1696199419755","GET","18","200"
"1696199419755","GET","18","200"
"1696199419755","GET","18","200"
"1696199419765","GET","13","200"
"1696199419765","GET","17","200"
"1696199419766","GET","21","200"
"1696199419767","GET","20","200"
"1696199419766","GET","21","200"
"1696199419773","GET","16","200"
"1696199419773","GET","16","200"
"1696199419773","GET","16","200"
"1696199419773","GET","16","200"
"1696199419773","GET","17","200"
"1696199419787","GET","25","200"
"1696199419789","GET","23","200"
"1696199419789","GET","23","200"
"1696199419782","GET","30","200"
"1696199419787","GET","25","200"
"1696199419787","GET","25","200"
"1696199419789","GET","23","200"
"1696199419790","GET","22","200"
"1696199419778","GET","34","200"
"1696199419789","GET","24","200"
"1696199419812","GET","17","200"
"1696199419812","GET","17","200"
"1696199419812","GET","17","200"
"1696199419812","GET","17","200"
"1696199419812","GET","17","200"
"1696199419812","GET","18","200"
"1696199419812","GET","18","200"
"1696199419812","GET","18","200"
"1696199419813","GET","17","200"
"1696199419829","GET","27","200"
"1696199419829","GET","27","200"
"1696199419830","GET","27","200"
"1696199419830","GET","27","200"
"1696199419830","GET","27","200"
"1696199419829","GET","28","200"
"1696199419812","GET","45","200"
"1696199419829","GET","28","200"
"1696199419830","GET","27","200"
"1696199419829","GET","28","200"
"1696199419856","GET","31","200"
"1696199419857","GET","30","200"
"1696199419857","GET","30","200"
"1696199419857","GET","30","200"
"1696199419857","GET","30","200"
"1696199419857","GET","31","200"
"1696199419857","GET","31","200"
"1696199419856","GET","32","200"
"1696199419857","GET","31","200"
"1696199419857","GET","31","200"
"1696199419887","GET","21","200"
"1696199419887","GET","21","200"
"1696199419887","GET","21","200"
"1696199419887","GET","21","200"
"1696199419888","GET","20","200"
"1696199419888","GET","20","200"
"1696199419887","GET","21","200"
"1696199419888","GET","20","200"
"1696199419888","GET","21","200"
"1696199419888","GET","21","200"
"1696199419909","GET","12","200"
"1696199419908","GET","13","200"
"1696199419908","GET","13","200"
"1696199419908","GET","14","200"
"1696199419909","GET","13","200"
"1696199419908","GET","16","200"
"1696199419908","GET","16","200"
"1696199419908","GET","17","200"
"1696199419908","GET","17","200"
"1696199419908","GET","17","200"
"1696199419921","GET","12","200"
"1696199419921","GET","13","200"
"1696199419922","GET","13","200"
"1696199419922","GET","13","200"
"1696199419921","GET","15","200"
"1696199419925","GET","18","200"
"1696199419924","GET","19","200"
"1696199419925","GET","18","200"
"1696199419925","GET","18","200"
"1696199419924","GET","19","200"
"1696199419933","GET","13","200"
"1696199419934","GET","12","200"
"1696199419935","GET","13","200"
"1696199419935","GET","13","200"
"1696199419936","GET","13","200"
"1696199419943","GET","15","200"
"1696199419943","GET","15","200"
"1696199419943","GET","16","200"
"1696199419943","GET","16","200"
"1696199419943","GET","16","200"
"1696199419946","GET","27","200"
"1696199419948","GET","25","200"
"1696199419949","GET","25","200"
"1696199419946","GET","28","200"
"1696199419958","GET","16","200"
"1696199419948","GET","26","200"
"1696199419958","GET","28","200"
"1696199419959","GET","27","200"
"1696199419959","GET","27","200"
"1696199419959","GET","27","200"
"1696199419973","GET","14","200"
"1696199419974","GET","13","200"
"1696199419973","GET","15","200"
"1696199419974","GET","23","200"
"1696199419974","GET","23","200"
"1696199419974","GET","23","200"
"1696199419988","GET","15","200"
"1696199419987","GET","16","200"
"1696199419986","GET","26","200"
"1696199419986","GET","26","200"
"1696199419987","GET","25","200"
"1696199419997","GET","15","200"
"1696199419997","GET","15","200"
"1696199419997","GET","15","200"
"1696199419986","GET","26","200"
"1696199419986","GET","26","200"
"1696199420003","GET","19","200"
"1696199420003","GET","20","200"
"1696199420012","GET","15","200"
"1696199420012","GET","15","200"
"1696199420012","GET","15","200"
"1696199420012","GET","18","200"
"1696199420012","GET","18","200"
"1696199420012","GET","18","200"
"1696199420012","GET","18","200"
"1696199420012","GET","18","200"
"1696199420023","GET","12","200"
"1696199420023","GET","12","200"
"1696199420027","GET","17","200"
"1696199420027","GET","17","200"
"1696199420030","GET","14","200"
"1696199420027","GET","17","200"
"1696199420030","GET","15","200"
"1696199420030","GET","16","200"
"1696199420030","GET","16","200"
"1696199420030","GET","16","200"
"1696199420035","GET","15","200"
"1696199420035","GET","15","200"
"1696199420044","GET","16","200"
"1696199420044","GET","16","200"
"1696199420044","GET","18","200"
"1696199420045","GET","17","200"
"1696199420046","GET","17","200"
"1696199420044","GET","19","200"
"1696199420046","GET","17","200"
"1696199420046","GET","17","200"
"1696199420050","GET","14","200"
"1696199420050","GET","14","200"
"1696199420060","GET","14","200"
"1696199420060","GET","14","200"
"1696199420063","GET","14","200"
"1696199420062","GET","15","200"
"1696199420062","GET","16","200"
"1696199420064","GET","14","200"
"1696199420063","GET","15","200"
"1696199420064","GET","14","200"
"1696199420063","GET","16","200"
"1696199420063","GET","17","200"
"1696199420074","GET","16","200"
"1696199420074","GET","17","200"
"1696199420078","GET","16","200"
"1696199420078","GET","16","200"
"1696199420077","GET","18","200"
"1696199420080","GET","18","200"
"1696199420079","GET","19","200"
"1696199420077","GET","21","200"
"1696199420078","GET","20","200"
"1696199420078","GET","20","200"
"1696199420091","GET","12","200"
"1696199420090","GET","15","200"
"1696199420094","GET","11","200"
"1696199420094","GET","19","200"
"1696199420095","GET","19","200"
"1696199420098","GET","16","200"
"1696199420098","GET","16","200"
"1696199420098","GET","16","200"
"1696199420098","GET","16","200"
"1696199420098","GET","16","200"
"1696199420105","GET","13","200"
"1696199420105","GET","13","200"
"1696199420103","GET","15","200"
"1696199420113","GET","11","200"
"1696199420114","GET","13","200"
"1696199420114","GET","15","200"
"1696199420114","GET","15","200"
"1696199420114","GET","15","200"
"1696199420114","GET","15","200"
"1696199420118","GET","15","200"
"1696199420118","GET","15","200"
"1696199420114","GET","19","200"
"1696199420118","GET","15","200"
"1696199420124","GET","13","200"
"1696199420127","GET","13","200"
"1696199420129","GET","14","200"
"1696199420129","GET","14","200"
"1696199420129","GET","14","200"
"1696199420129","GET","14","200"
"1696199420133","GET","13","200"
"1696199420133","GET","13","200"
"1696199420133","GET","13","200"
"1696199420133","GET","14","200"
"1696199420137","GET","13","200"
"1696199420140","GET","13","200"
"1696199420143","GET","16","200"
"1696199420146","GET","13","200"
"1696199420143","GET","16","200"
"1696199420143","GET","17","200"
"1696199420143","GET","17","200"
"1696199420146","GET","14","200"
"1696199420146","GET","14","200"
"1696199420147","GET","14","200"
"1696199420150","GET","11","200"
"1696199420153","GET","12","200"
"1696199420160","GET","13","200"
"1696199420160","GET","14","200"
"1696199420159","GET","15","200"
"1696199420161","GET","13","200"
"1696199420160","GET","15","200"
"1696199420159","GET","16","200"
"1696199420160","GET","15","200"
"1696199420159","GET","16","200"
"1696199420161","GET","14","200"
"1696199420165","GET","13","200"
"1696199420173","GET","13","200"
"1696199420174","GET","12","200"
"1696199420174","GET","14","200"
"1696199420175","GET","13","200"
"1696199420175","GET","14","200"
"1696199420175","GET","14","200"
"1696199420174","GET","15","200"
"1696199420175","GET","14","200"
"1696199420175","GET","15","200"
"1696199420178","GET","13","200"
"1696199420186","GET","18","200"
"1696199420188","GET","16","200"
"1696199420188","GET","17","200"
"1696199420186","GET","20","200"
"1696199420189","GET","17","200"
"1696199420189","GET","18","200"
"1696199420191","GET","16","200"
"1696199420189","GET","18","200"
"1696199420190","GET","17","200"
"1696199420189","GET","18","200"
"1696199420204","GET","16","200"
"1696199420205","GET","15","200"
"1696199420204","GET","16","200"
"1696199420206","GET","14","200"
"1696199420206","GET","16","200"
"1696199420207","GET","15","200"
"1696199420220","GET","16","200"
"1696199420220","GET","16","200"
"1696199420207","GET","29","200"
"1696199420220","GET","16","200"
"1696199420207","GET","29","200"
"1696199420207","GET","29","200"
"1696199420220","GET","16","200"
"1696199420222","GET","14","200"
"1696199420207","GET","29","200"
"1696199420222","GET","15","200"
"1696199420236","GET","14","200"
"1696199420236","GET","21","200"
"1696199420236","GET","21","200"
"1696199420237","GET","20","200"
"1696199420236","GET","21","200"
"1696199420236","GET","21","200"
"1696199420236","GET","21","200"
"1696199420236","GET","21","200"
"1696199420236","GET","21","200"
"1696199420236","GET","22","200"
"1696199420250","GET","14","200"
"1696199420257","GET","16","200"
"1696199420257","GET","16","200"
"1696199420257","GET","17","200"
"1696199420257","GET","17","200"
"1696199420257","GET","17","200"
"1696199420257","GET","17","200"
"1696199420258","GET","16","200"
"1696199420257","GET","19","200"
"1696199420257","GET","19","200"
"1696199420274","GET","21","200"
"1696199420274","GET","21","200"
"1696199420274","GET","21","200"
"1696199420274","GET","29","200"
"1696199420273","GET","31","200"
"1696199420264","GET","42","200"
"1696199420273","GET","37","200"
"1696199420276","GET","34","200"
"1696199420295","GET","16","200"
"1696199420274","GET","37","200"
"1696199420295","GET","17","200"
"1696199420276","GET","36","200"
"1696199420295","GET","17","200"
"1696199420303","GET","20","200"
"1696199420304","GET","20","200"
"1696199420324","GET","16","200"
"1696199420312","GET","28","200"
"1696199420311","GET","29","200"
"1696199420324","GET","16","200"
"1696199420306","GET","34","200"
"1696199420312","GET","28","200"
"1696199420310","GET","30","200"
"1696199420312","GET","29","200"
"1696199420311","GET","30","200"
"1696199420310","GET","31","200"
"1696199420340","GET","14","200"
"1696199420341","GET","13","200"
"1696199420341","GET","20","200"
"1696199420340","GET","21","200"
"1696199420341","GET","20","200"
"1696199420340","GET","21","200"
"1696199420340","GET","21","200"
"1696199420340","GET","22","200"
"1696199420340","GET","22","200"
"1696199420340","GET","22","200"
"1696199420354","GET","18","200"
"1696199420354","GET","18","200"
"1696199420361","GET","13","200"
"1696199420362","GET","12","200"
"1696199420361","GET","13","200"
"1696199420361","GET","13","200"
"1696199420361","GET","14","200"
"1696199420362","GET","13","200"
"1696199420362","GET","13","200"
"1696199420361","GET","14","200"
"1696199420375","GET","22","200"
"1696199420375","GET","22","200"
"1696199420374","GET","23","200"
"1696199420372","GET","25","200"
"1696199420375","GET","22","200"
"1696199420375","GET","22","200"
"1696199420372","GET","25","200"
"1696199420375","GET","23","200"
"1696199420374","GET","24","200"
"1696199420374","GET","24","200"
"1696199420397","GET","25","200"
"1696199420398","GET","25","200"
"1696199420398","GET","25","200"
"1696199420397","GET","26","200"
"1696199420397","GET","27","200"
"1696199420397","GET","27","200"
"1696199420397","GET","27","200"
"1696199420397","GET","27","200"
"1696199420397","GET","27","200"
"1696199420398","GET","27","200"
"1696199420424","GET","17","200"
"1696199420424","GET","17","200"
"1696199420423","GET","18","200"
"1696199420423","GET","18","200"
"1696199420425","GET","16","200"
"1696199420422","GET","20","200"
"1696199420424","GET","18","200"
"1696199420424","GET","18","200"
"1696199420424","GET","18","200"
"1696199420423","GET","19","200"
"1696199420441","GET","15","200"
"1696199420441","GET","15","200"
"1696199420442","GET","14","200"
"1696199420442","GET","21","200"
"1696199420441","GET","22","200"
"1696199420442","GET","22","200"
"1696199420442","GET","22","200"
"1696199420441","GET","23","200"
"1696199420441","GET","23","200"
"1696199420442","GET","23","200"
"1696199420456","GET","15","200"
"1696199420456","GET","15","200"
"1696199420456","GET","15","200"
"1696199420464","GET","12","200"
"1696199420463","GET","14","200"
"1696199420464","GET","15","200"
"1696199420464","GET","16","200"
"1696199420464","GET","16","200"
"1696199420465","GET","16","200"
"1696199420464","GET","17","200"
"1696199420471","GET","12","200"
"1696199420471","GET","14","200"
"1696199420471","GET","14","200"
"1696199420476","GET","13","200"
"1696199420477","GET","13","200"
"1696199420479","GET","12","200"
"1696199420480","GET","14","200"
"1696199420480","GET","14","200"
"1696199420481","GET","13","200"
"1696199420481","GET","14","200"
"1696199420483","GET","12","200"
"1696199420485","GET","13","200"
"1696199420485","GET","13","200"
"1696199420498","GET","12","200"
"1696199420495","GET","15","200"
"1696199420495","GET","15","200"
"1696199420491","GET","19","200"
"1696199420490","GET","20","200"
"1696199420494","GET","16","200"
"1696199420494","GET","17","200"
"1696199420494","GET","17","200"
"1696199420489","GET","22","200"
"1696199420498","GET","13","200"
"1696199420510","GET","13","200"
"1696199420510","GET","14","200"
"1696199420510","GET","14","200"
"1696199420510","GET","14","200"
"1696199420511","GET","13","200"
"1696199420511","GET","22","200"
"1696199420510","GET","23","200"
"1696199420510","GET","23","200"
"1696199420511","GET","22","200"
"1696199420511","GET","22","200"
"1696199420523","GET","12","200"
"1696199420533","GET","15","200"
"1696199420524","GET","24","200"
"1696199420533","GET","15","200"
"1696199420535","GET","13","200"
"1696199420533","GET","15","200"
"1696199420533","GET","15","200"
"1696199420533","GET","15","200"
"1696199420524","GET","24","200"
"1696199420524","GET","24","200"
"1696199420524","GET","24","200"
"1696199420548","GET","17","200"
"1696199420548","GET","17","200"
"1696199420548","GET","17","200"
"1696199420548","GET","17","200"
"1696199420548","GET","17","200"
"1696199420548","GET","17","200"
"1696199420548","GET","17","200"
"1696199420548","GET","17","200"
"1696199420548","GET","17","200"
"1696199420548","GET","19","200"
"1696199420565","GET","12","200"
"1696199420565","GET","14","200"
"1696199420565","GET","14","200"
"1696199420565","GET","14","200"
"1696199420565","GET","15","200"
"1696199420565","GET","15","200"
"1696199420565","GET","15","200"
"1696199420565","GET","16","200"
"1696199420565","GET","16","200"
"1696199420567","GET","14","200"
"1696199420580","GET","17","200"
"1696199420577","GET","20","200"
"1696199420580","GET","17","200"
"1696199420579","GET","18","200"
"1696199420579","GET","18","200"
"1696199420579","GET","18","200"
"1696199420581","GET","16","200"
"1696199420581","GET","16","200"
"1696199420581","GET","16","200"
"1696199420580","GET","18","200"
"1696199420597","GET","35","200"
"1696199420598","GET","35","200"
"1696199420597","GET","36","200"
"1696199420597","GET","36","200"
"1696199420597","GET","36","200"
"1696199420597","GET","36","200"
"1696199420597","GET","37","200"
"1696199420597","GET","37","200"
"1696199420597","GET","37","200"
"1696199420597","GET","37","200"
"1696199420632","GET","15","200"
"1696199420633","GET","15","200"
"1696199420633","GET","15","200"
"1696199420634","GET","14","200"
"1696199420633","GET","17","200"
"1696199420633","GET","17","200"
"1696199420633","GET","17","200"
"1696199420634","GET","16","200"
"1696199420634","GET","16","200"
"1696199420634","GET","16","200"
"1696199420648","GET","14","200"
"1696199420647","GET","15","200"
"1696199420648","GET","14","200"
"1696199420648","GET","15","200"
"1696199420650","GET","13","200"
"1696199420650","GET","14","200"
"1696199420650","GET","15","200"
"1696199420650","GET","15","200"
"1696199420650","GET","16","200"
"1696199420650","GET","16","200"
"1696199420662","GET","17","200"
"1696199420663","GET","16","200"
"1696199420665","GET","15","200"
"1696199420662","GET","18","200"
"1696199420662","GET","18","200"
"1696199420664","GET","17","200"
"1696199420663","GET","18","200"
"1696199420665","GET","17","200"
"1696199420666","GET","16","200"
"1696199420666","GET","16","200"
"1696199420679","GET","12","200"
"1696199420679","GET","15","200"
"1696199420680","GET","14","200"
"1696199420680","GET","14","200"
"1696199420682","GET","14","200"
"1696199420681","GET","15","200"
"1696199420680","GET","16","200"
"1696199420682","GET","16","200"
"1696199420682","GET","16","200"
"1696199420681","GET","17","200"
"1696199420691","GET","13","200"
"1696199420694","GET","12","200"
"1696199420694","GET","13","200"
"1696199420694","GET","14","200"
"1696199420696","GET","15","200"
"1696199420696","GET","15","200"
"1696199420696","GET","15","200"
"1696199420698","GET","14","200"
"1696199420698","GET","14","200"
"1696199420698","GET","14","200"
"1696199420704","GET","13","200"
"1696199420706","GET","11","200"
"1696199420707","GET","12","200"
"1696199420708","GET","20","200"
"1696199420711","GET","17","200"
"1696199420712","GET","17","200"
"1696199420711","GET","18","200"
"1696199420712","GET","17","200"
"1696199420711","GET","18","200"
"1696199420712","GET","17","200"
"1696199420717","GET","29","200"
"1696199420719","GET","27","200"
"1696199420717","GET","29","200"
"1696199420728","GET","26","200"
"1696199420729","GET","25","200"
"1696199420728","GET","26","200"
"1696199420729","GET","26","200"
"1696199420729","GET","26","200"
"1696199420729","GET","26","200"
"1696199420729","GET","26","200"
"1696199420746","GET","15","200"
"1696199420746","GET","15","200"
"1696199420746","GET","16","200"
"1696199420754","GET","13","200"
"1696199420755","GET","13","200"
"1696199420754","GET","13","200"
"1696199420755","GET","13","200"
"1696199420755","GET","14","200"
"1696199420755","GET","15","200"
"1696199420754","GET","16","200"
"1696199420762","GET","14","200"
"1696199420761","GET","15","200"
"1696199420761","GET","15","200"
"1696199420768","GET","17","200"
"1696199420767","GET","18","200"
"1696199420768","GET","17","200"
"1696199420770","GET","16","200"
"1696199420768","GET","18","200"
"1696199420770","GET","16","200"
"1696199420769","GET","17","200"
"1696199420776","GET","21","200"
"1696199420776","GET","21","200"
"1696199420776","GET","21","200"
"1696199420785","GET","18","200"
"1696199420785","GET","18","200"
"1696199420785","GET","18","200"
"1696199420786","GET","17","200"
"1696199420786","GET","17","200"
"1696199420786","GET","17","200"
"1696199420786","GET","17","200"
"1696199420797","GET","15","200"
"1696199420797","GET","17","200"
"1696199420797","GET","17","200"
"1696199420803","GET","12","200"
"1696199420803","GET","19","200"
"1696199420803","GET","19","200"
"1696199420803","GET","19","200"
"1696199420803","GET","19","200"
"1696199420803","GET","19","200"
"1696199420803","GET","19","200"
"1696199420812","GET","13","200"
"1696199420814","GET","16","200"
"1696199420814","GET","16","200"
"1696199420815","GET","15","200"
"1696199420822","GET","13","200"
"1696199420822","GET","13","200"
"1696199420822","GET","13","200"
"1696199420822","GET","14","200"
"1696199420822","GET","14","200"
"1696199420823","GET","13","200"
"1696199420825","GET","15","200"
"1696199420830","GET","11","200"
"1696199420830","GET","11","200"
"1696199420830","GET","12","200"
"1696199420835","GET","15","200"
"1696199420835","GET","15","200"
"1696199420836","GET","14","200"
"1696199420835","GET","15","200"
"1696199420836","GET","14","200"
"1696199420836","GET","14","200"
"1696199420840","GET","12","200"
"1696199420841","GET","13","200"
"1696199420842","GET","12","200"
"1696199420841","GET","13","200"
"1696199420854","GET","14","200"
"1696199420854","GET","14","200"
"1696199420854","GET","14","200"
"1696199420850","GET","18","200"
"1696199420850","GET","19","200"
"1696199420852","GET","17","200"
"1696199420850","GET","19","200"
"1696199420850","GET","19","200"
"1696199420850","GET","19","200"
"1696199420850","GET","19","200"
"1696199420868","GET","18","200"
"1696199420868","GET","18","200"
"1696199420869","GET","17","200"
"1696199420868","GET","18","200"
"1696199420868","GET","19","200"
"1696199420869","GET","18","200"
"1696199420869","GET","18","200"
"1696199420869","GET","18","200"
"1696199420869","GET","19","200"
"1696199420869","GET","19","200"
"1696199420887","GET","15","200"
"1696199420887","GET","15","200"
"1696199420886","GET","16","200"
"1696199420886","GET","17","200"
"1696199420887","GET","17","200"
"1696199420886","GET","18","200"
"1696199420886","GET","19","200"
"1696199420887","GET","18","200"
"1696199420888","GET","17","200"
"1696199420888","GET","18","200"
"1696199420902","GET","14","200"
"1696199420903","GET","13","200"
"1696199420902","GET","14","200"
"1696199420902","GET","14","200"
"1696199420904","GET","16","200"
"1696199420905","GET","15","200"
"1696199420904","GET","16","200"
"1696199420905","GET","15","200"
"1696199420906","GET","14","200"
"1696199420905","GET","18","200"
"1696199420916","GET","79","200"
"1696199420916","GET","80","200"
"1696199420920","GET","76","200"
"1696199420916","GET","81","200"
"1696199420920","GET","80","200"
"1696199420923","GET","77","200"
"1696199420920","GET","80","200"
"1696199420916","GET","84","200"
"1696199420920","GET","80","200"
"1696199420920","GET","80","200"
"1696199421000","GET","89","200"
"1696199420996","GET","93","200"
"1696199420996","GET","93","200"
"1696199420997","GET","92","200"
"1696199421000","GET","89","200"
"1696199421000","GET","89","200"
"1696199421000","GET","89","200"
"1696199421000","GET","89","200"
"1696199421000","GET","89","200"
"1696199420995","GET","95","200"
"1696199421089","GET","25","200"
"1696199421090","GET","24","200"
"1696199421089","GET","25","200"
"1696199421089","GET","25","200"
"1696199421089","GET","26","200"
"1696199421089","GET","26","200"
"1696199421089","GET","26","200"
"1696199421089","GET","26","200"
"1696199421089","GET","26","200"
"1696199421089","GET","27","200"
"1696199421114","GET","15","200"
"1696199421114","GET","16","200"
"1696199421114","GET","16","200"
"1696199421116","GET","14","200"
"1696199421115","GET","15","200"
"1696199421115","GET","15","200"
"1696199421114","GET","22","200"
"1696199421115","GET","22","200"
"1696199421115","GET","22","200"
"1696199421115","GET","22","200"
"1696199421129","GET","13","200"
"1696199421130","GET","12","200"
"1696199421130","GET","18","200"
"1696199421130","GET","19","200"
"1696199421130","GET","19","200"
"1696199421130","GET","19","200"
"1696199421137","GET","14","200"
"1696199421137","GET","14","200"
"1696199421137","GET","14","200"
"1696199421149","GET","39","200"
"1696199421142","GET","46","200"
"1696199421151","GET","37","200"
"1696199421142","GET","47","200"
"1696199421151","GET","38","200"
"1696199421151","GET","38","200"
"1696199421149","GET","40","200"
"1696199421148","GET","41","200"
"1696199421137","GET","53","200"
"1696199421149","GET","41","200"
"1696199421188","GET","13","200"
"1696199421189","GET","12","200"
"1696199421188","GET","13","200"
"1696199421188","GET","13","200"
"1696199421189","GET","17","200"
"1696199421189","GET","17","200"
"1696199421189","GET","18","200"
"1696199421190","GET","17","200"
"1696199421189","GET","18","200"
"1696199421190","GET","17","200"
"1696199421201","GET","12","200"
"1696199421201","GET","12","200"
"1696199421201","GET","13","200"
"1696199421201","GET","13","200"
"1696199421206","GET","13","200"
"1696199421207","GET","13","200"
"1696199421207","GET","16","200"
"1696199421206","GET","17","200"
"1696199421207","GET","16","200"
"1696199421207","GET","16","200"
"1696199421214","GET","12","200"
"1696199421213","GET","13","200"
"1696199421214","GET","12","200"
"1696199421213","GET","16","200"
"1696199421219","GET","13","200"
"1696199421223","GET","15","200"
"1696199421223","GET","15","200"
"1696199421226","GET","13","200"
"1696199421226","GET","13","200"
"1696199421226","GET","13","200"
"1696199421223","GET","16","200"
"1696199421220","GET","19","200"
"1696199421223","GET","16","200"
"1696199421229","GET","15","200"
"1696199421232","GET","19","200"
"1696199421239","GET","13","200"
"1696199421239","GET","13","200"
"1696199421239","GET","14","200"
"1696199421238","GET","15","200"
"1696199421239","GET","14","200"
"1696199421238","GET","15","200"
"1696199421239","GET","14","200"
"1696199421239","GET","15","200"
"1696199421244","GET","12","200"
"1696199421252","GET","13","200"
"1696199421251","GET","15","200"
"1696199421253","GET","14","200"
"1696199421253","GET","14","200"
"1696199421253","GET","14","200"
"1696199421253","GET","14","200"
"1696199421254","GET","13","200"
"1696199421252","GET","16","200"
"1696199421253","GET","15","200"
"1696199421256","GET","15","200"
"1696199421265","GET","13","200"
"1696199421266","GET","13","200"
"1696199421267","GET","19","200"
"1696199421267","GET","19","200"
"1696199421267","GET","19","200"
"1696199421268","GET","18","200"
"1696199421267","GET","19","200"
"1696199421267","GET","20","200"
"1696199421268","GET","19","200"
"1696199421271","GET","29","200"
"1696199421286","GET","14","200"
"1696199421279","GET","21","200"
"1696199421286","GET","14","200"
"1696199421278","GET","23","200"
"1696199421286","GET","15","200"
"1696199421286","GET","15","200"
"1696199421286","GET","15","200"
"1696199421287","GET","14","200"
"1696199421287","GET","14","200"
"1696199421300","GET","19","200"
"1696199421300","GET","19","200"
"1696199421300","GET","19","200"
"1696199421301","GET","18","200"
"1696199421300","GET","19","200"
"1696199421301","GET","18","200"
"1696199421301","GET","18","200"
"1696199421301","GET","18","200"
"1696199421301","GET","19","200"
"1696199421301","GET","19","200"
"1696199421319","GET","13","200"
"1696199421319","GET","13","200"
"1696199421319","GET","13","200"
"1696199421319","GET","13","200"
"1696199421319","GET","14","200"
"1696199421320","GET","13","200"
"1696199421319","GET","18","200"
"1696199421319","GET","19","200"
"1696199421319","GET","19","200"
"1696199421320","GET","23","200"
"1696199421332","GET","12","200"
"1696199421332","GET","13","200"
"1696199421332","GET","13","200"
"1696199421332","GET","13","200"
"1696199421333","GET","13","200"
"1696199421333","GET","13","200"
"1696199421338","GET","17","200"
"1696199421337","GET","18","200"
"1696199421338","GET","17","200"
"1696199421344","GET","11","200"
"1696199421343","GET","13","200"
"1696199421345","GET","17","200"
"1696199421345","GET","17","200"
"1696199421345","GET","17","200"
"1696199421346","GET","16","200"
"1696199421346","GET","17","200"
"1696199421355","GET","12","200"
"1696199421355","GET","14","200"
"1696199421355","GET","14","200"
"1696199421355","GET","14","200"
"1696199421356","GET","20","200"
"1696199421362","GET","16","200"
"1696199421362","GET","16","200"
"1696199421362","GET","16","200"
"1696199421363","GET","15","200"
"1696199421362","GET","16","200"
"1696199421367","GET","12","200"
"1696199421369","GET","16","200"
"1696199421369","GET","16","200"
"1696199421369","GET","16","200"
"1696199421378","GET","27","200"
"1696199421385","GET","20","200"
